NumID,PlayerID,birthYear,birthMonth,birthDay,Nationality,nameLast,nameFirst,nameGiven,weight,height,bats,throws,debutYear,debutTeam,Name,Position,SigningBonus,Salary,DraftOrder,DebutYearTeam
152,51604,2001,1,18,Korea,Kim,Seon-U,Kim Seon-U,198,69,R,R,2022,KIA,김선우,Catcher,3000만원,3100만원,21 KIA 2차 9라운드 84순위,22KIA
153,51619,1993,2,19,USA,Mengden,Daniel,Mengden Daniel,205,73,R,R,2021,KIA,멩덴,Pitcher,300000달러,425000달러,21 KIA 자유선발,21KIA
154,51636,1997,1,23,Brazil,Takahashi,Mario,Takahashi Mario,225,72,R,R,2021,KIA,다카하시,Pitcher,,60000달러,21 KIA 자유선발,21KIA
155,51640,2002,1,23,Korea,Kwon,Da-Gyeol,Kwon Da-Gyeol,207,74,R,R,2021,KIA,권다결,Catcher,7000만원,3200만원,21 KIA 2차 4라운드 34순위,21KIA
156,51645,1998,6,3,Korea,Park,Geon-U,Park Geon-U,214,76,R,R,2021,KIA,박건우,Pitcher,13000만원,3100만원,21 KIA 2차 1라운드 4순위,21KIA
157,51648,2002,6,16,Korea,Lee,Ui-Ri,Lee Ui-Ri,198,73,L,L,2021,KIA,이의리,Pitcher,30000만원,17000만원,21 KIA 1차,21KIA
158,51665,2001,12,30,Korea,Jang,Min-Gi,Jang Min-Gi,194,72,L,L,2021,KIA,장민기,Pitcher,10000만원,3500만원,21 KIA 2차 2라운드 14순위,21KIA
159,51668,2000,10,4,Korea,Lee,Seung-Jae,Lee Seung-Jae,181,72,R,R,2021,KIA,이승재,Pitcher,8000만원,3600만원,21 KIA 2차 3라운드 24순위,21KIA
160,51701,2002,9,10,Korea,Cho,Hyeon-Jin,Cho Hyeon-Jin,152,72,L,R,2023,NC,조현진,Infielder,5000만원,3100만원,21 한화 2차 6라운드 52순위,23NC
161,51706,1998,7,4,Korea,Jang,Ji-Seung,Jang Ji-Seung,207,73,R,R,2021,Hanwha,장지승,Outfielder,,3200만원,21 한화 육성선수,21한화
162,51713,2002,8,23,Korea,Kim,Gyu-Yeon,Kim Gyu-Yeon,201,72,R,R,2022,Hanwha,김규연,Pitcher,4000만원,5300만원,21 한화 2차 8라운드 72순위,22한화
163,51714,1991,3,26,Venezuela,Perez,Hernan,Perez Hernan,0,0,R,R,2021,Hanwha,페레즈,Infielder,100000달러,300000달러,21 한화 자유선발,21한화
164,51715,2002,11,16,Korea,Kim,Gi-Jung,Kim Gi-Jung,212,73,L,L,2021,Hanwha,김기중,Pitcher,15000만원,6000만원,21 한화 2차 1라운드 2순위,21한화
165,51722,1990,8,22,USA,Carpenter,Matt,Carpenter Matt,229,77,L,L,2021,Hanwha,카펜터,Pitcher,100000달러,350000달러,21 한화 자유선발,21한화
166,51725,1992,1,10,USA,Healy,Ryon,Healy Ryon,229,77,R,R,2021,Hanwha,힐리,Infielder,300000달러,500000달러,21 한화 자유선발,21한화
167,51761,1998,3,16,Korea,Bae,Dong-Hyeon,Bae Dong-Hyeon,183,72,L,R,2021,Hanwha,배동현,Pitcher,6000만원,3400만원,21 한화 2차 5라운드 42순위,21한화
168,51762,2002,6,28,Korea,Jang,Gyu-Hyeon,Jang Gyu-Hyeon,212,72,L,R,2021,Hanwha,장규현,Catcher,7000만원,3300만원,21 한화 2차 4라운드 32순위,21한화
169,51764,2003,1,10,Korea,Jung,Min-Gyu,Jung Min-Gyu,223,72,R,R,2021,Hanwha,정민규,Infielder,15000만원,3100만원,21 한화 1차,21한화
170,51767,2002,3,10,Korea,Song,Ho-Jeong,Song Ho-Jeong,172,73,L,R,2021,Hanwha,송호정,Infielder,10000만원,3100만원,21 한화 2차 2라운드 12순위,21한화
171,51803,2001,6,28,Korea,Park,Hyeong-Jun,Park Hyeong-Jun,231,72,R,R,2023,Lotte,박형준,Outfielder,4000만원,3000만원,21 SK 2차 6라운드 58순위,23롯데
172,51809,2000,1,6,Korea,Cho,Yo-Han,Cho Yo-Han,225,75,R,R,2021,SSG,조요한,Pitcher,4000만원,4000만원,21 SK 2차 7라운드 68순위,21SSG
173,51817,1982,7,13,Korea,Choo,Sin-Su,Choo Sin-Su,214,71,L,L,2000,Seattle Mariners,추신수,Outfielder,,3000만원,07 해외진출선수 특별지명,00시애틀
174,51833,1990,5,22,USA,Gaviglio,Sam,Gaviglio Sam,216,73,R,R,2021,SSG,가빌리오,Pitcher,100000달러,246000달러,21 SSG 자유선발,21SSG
175,51834,1992,4,8,USA,Rutckyj,Evan,Rutckyj Evan,194,75,R,R,2021,SK,르위키,Pitcher,100000달러,550000달러,21 SK 자유선발,21SK
176,51863,1990,5,24,Venezuela,Font,Wilmer,Font Wilmer,249,76,R,R,2021,SK,폰트,Pitcher,150000달러,1100000달러,21 SK 자유선발,21SK
177,51865,2002,4,4,Korea,Cho,Hyeong-U,Cho Hyeong-U,209,74,R,R,2021,SK,조형우,Catcher,13000만원,4000만원,21 SK 2차 1라운드 8순위,21SK
178,51867,2002,7,12,Korea,Kim,Geon-U,Kim Geon-U,194,73,L,L,2021,SK,김건우,Pitcher,20000만원,3000만원,21 SK 1차,21SK
179,51868,2002,7,8,Korea,Ko,Myeong-Jun,Ko Myeong-Jun,207,73,R,R,2021,SK,고명준,Infielder,9000만원,8000만원,21 SK 2차 2라운드 18순위,21SK
180,51895,1998,12,6,Korea,Jang,Ji-Hun,Jang Ji-Hun,172,70,R,R,2021,SK,장지훈,Pitcher,6000만원,13000만원,21 SK 2차 4라운드 38순위,21SK
181,51897,2002,5,8,Korea,Cho,Byeong-Hyeon,Cho Byeong-Hyeon,198,72,R,R,2021,SK,조병현,Pitcher,7000만원,13500만원,21 SK 2차 3라운드 28순위,21SK
182,51907,2002,7,30,Korea,Kim,Ju-Won,Kim Ju-Won,183,73,R,R,2021,NC,김주원,Infielder,15000만원,20000만원,21 NC 2차 1라운드 6순위,21NC
183,51948,2002,5,8,Korea,Lee,Yong-Jun,Lee Yong-Jun,209,71,R,R,2021,NC,이용준,Pitcher,10000만원,6700만원,21 NC 2차 2라운드 16순위,21NC
184,51967,1992,9,6,USA,Parsons,Wes,Parsons Wes,205,77,R,R,2021,NC,파슨스,Pitcher,80000달러,440000달러,21 NC 자유선발,21NC
185,51991,2002,5,20,Korea,Oh,Jang-Han,Oh Jang-Han,209,72,L,R,2021,NC,오장한,Outfielder,8000만원,3300만원,21 NC 2차 3라운드 26순위,21NC
186,51994,2001,11,21,Korea,Han,Jae-Seung,Han Jae-Seung,198,71,R,R,2021,NC,한재승,Pitcher,7000만원,7500만원,21 NC 2차 4라운드 36순위,21NC
187,51996,2002,4,25,Korea,Oh,Tae-Yang,Oh Tae-Yang,172,71,R,R,2021,NC,오태양,Infielder,6000만원,3100만원,21 NC 2차 5라운드 46순위,21NC
188,52001,2003,8,22,Korea,An,Hyeon-Min,An Hyeon-Min,198,72,R,R,2022,KT,안현민,Outfielder,7000만원,3300만원,22 KT 2차 4라운드 38순위,22KT
189,52002,2003,7,3,Korea,Kim,Byeong-Jun,Kim Byeong-Jun,176,69,L,R,2023,KT,김병준,Outfielder,3000만원,3600만원,22 KT 2차 9라운드 88순위,23KT
190,52009,1994,7,20,USA,Alford,Anthony,Alford Anthony,209,73,R,R,2022,KT,알포드,Outfielder,100000달러,1000000달러,22 KT 자유선발,22KT
191,52025,1992,4,15,Puerto Rico,Ramos,Henry,Ramos Henry,214,72,R,R,2022,KT,라모스,Outfielder,100000달러,550000달러,22 KT 자유선발,22KT
192,52043,1993,7,26,USA,Benjamin,Wes,Benjamin Wes,209,74,L,L,2022,KT,벤자민,Pitcher,100000달러,900000달러,22 KT 자유선발,22KT
193,52060,2003,10,11,Korea,Park,Yeong-Hyeon,Park Yeong-Hyeon,201,72,R,R,2022,KT,박영현,Pitcher,30000만원,24000만원,22 KT 1차,22KT
194,52063,2003,10,14,Korea,Lee,Sang-U,Lee Sang-U,209,75,R,R,2022,KT,이상우,Pitcher,16000만원,3100만원,22 KT 2차 1라운드 8순위,22KT
195,52103,2003,7,18,Korea,Choi,Won-Yeong,Choi Won-Yeong,168,69,R,R,2024,LG,최원영,Outfielder,5000만원,4000만원,22 LG 2차 6라운드 57순위,24LG
196,52105,2003,11,15,Korea,Kim,Seong-U,Kim Seong-U,187,71,R,R,2024,LG,김성우,Catcher,5000만원,3100만원,22 LG 2차 7라운드 67순위,24LG
197,52112,1994,5,22,USA,Ruiz,Rio,Ruiz Rio,209,74,L,R,2022,LG,루이즈,Infielder,150000달러,600000달러,22 LG 자유선발,22LG
198,52119,1999,7,2,Korea,Heo,Jun-Hyeok,Heo Jun-Hyeok,187,71,R,R,2022,LG,허준혁,Pitcher,6000만원,3300만원,22 LG 2차 5라운드 47순위,22LG
199,52121,2003,8,15,Korea,Moon,Jeong-Bin,Moon Jeong-Bin,198,73,R,R,2025,LG,문정빈,Infielder,4000만원,3100만원,22 LG 2차 8라운드 77순위,25LG
200,52125,1993,3,28,Dominica Republic,Garcia,Robel,Garcia Robel,194,72,R,R,2022,LG,가르시아,Infielder,,180000달러,22 LG 자유선발,22LG
201,52140,2003,8,27,Korea,Kim,Ju-Wan,Kim Ju-Wan,212,74,L,L,2022,LG,김주완,Pitcher,13000만원,3100만원,22 LG 2차 1라운드 7순위,22LG
202,52145,1991,10,3,USA,Plutko,Adam,Plutko Adam,209,75,R,R,2022,LG,플럿코,Pitcher,,800000달러,22 LG 자유선발,22LG
203,52149,2003,5,10,Korea,Cho,Won-Tae,Cho Won-Tae,203,73,L,L,2022,LG,조원태,Pitcher,25000만원,,22 LG 1차,22LG
204,52154,2003,3,4,Korea,Lee,Ju-Heon,Lee Ju-Heon,203,73,R,R,2022,LG,이주헌,Catcher,7000만원,3300만원,22 LG 2차 3라운드 27순위,22LG
205,52204,2003,6,4,Korea,Lee,Byeong-Heon,Lee Byeong-Heon,209,72,L,L,2022,Doosan,이병헌,Pitcher,27000만원,13000만원,22 두산 1차,22두산
206,52206,2001,7,23,Korea,Choi,Ji-Gang,Choi Ji-Gang,194,71,L,R,2022,Doosan,최지강,Pitcher,,9500만원,22 두산 육성선수,22두산
207,52234,1989,11,21,USA,Stock,Robert,Stock Robert,214,73,L,R,2022,Doosan,스탁,Pitcher,100000달러,400000달러,22 두산 자유선발,22두산
208,52257,1994,6,3,USA,Waddell,Branden,Waddell Branden,179,75,L,L,2022,Doosan,브랜든,Pitcher,,750000달러,22 두산 자유선발,22두산
209,52267,2002,9,4,Korea,Kim,Dong-Jun,Kim Dong-Jun,220,76,L,L,2022,Doosan,김동준,Infielder,13000만원,3000만원,22 두산 2차 1라운드 9순위,22두산
210,52295,2003,5,7,Korea,Lee,Won-Jae,Lee Won-Jae,209,74,L,L,2022,Doosan,이원재,Pitcher,10000만원,3000만원,22 두산 2차 2라운드 19순위,22두산
211,52305,1999,2,25,Korea,Park,Su-Jong,Park Su-Jong,181,70,R,R,2023,Kiwoom,박수종,Outfielder,,4500만원,22 키움 육성선수,23키움
212,52308,1993,1,5,USA,Eppler,Tyler,Eppler Tyler,229,77,R,R,2022,Kiwoom,애플러,Pitcher,,275000달러,22 키움 자유선발,22키움
213,52330,2000,1,30,Korea,Ju,Seung-U,Ju Seung-U,181,71,R,R,2022,Kiwoom,주승우,Pitcher,18000만원,7700만원,22 키움 1차,22키움
214,52348,2003,4,25,Korea,Park,Chan-Hyeok,Park Chan-Hyeok,194,71,R,R,2022,Kiwoom,박찬혁,Outfielder,13000만원,4000만원,22 키움 2차 1라운드 6순위,22키움
215,52366,1990,12,7,Cuba,Puig,Yasiel,Puig Yasiel,238,74,R,R,2022,Kiwoom,푸이그,Outfielder,300000달러,1000000달러,22 키움 자유선발,22키움
216,52391,2003,5,5,Korea,Song,Jeong-In,Song Jeong-In,185,74,R,R,2022,Kiwoom,송정인,Pitcher,10000만원,3100만원,22 키움 2차 2라운드 16순위,22키움
217,52394,2003,6,22,Korea,No,Un-Hyeon,No Un-Hyeon,168,72,R,R,2022,Kiwoom,노운현,Pitcher,6000만원,3000만원,22 키움 2차 4라운드 32순위,22키움
218,52395,2003,7,4,Korea,Yoon,Seok-Won,Yoon Seok-Won,179,73,L,L,2023,Kiwoom,윤석원,Pitcher,6000만원,4000만원,22 키움 2차 4라운드 36순위,23키움
219,52397,2002,12,5,Korea,Lee,Myeong-Jong,Lee Myeong-Jong,185,71,R,R,2022,Kiwoom,이명종,Pitcher,5000만원,6000만원,22 키움 2차 6라운드 56순위,22키움
220,52402,2003,12,6,Korea,Kim,Sang-Min,Kim Sang-Min,183,72,L,R,2023,Samsung,김상민,Outfielder,4000만원,3200만원,22 삼성 2차 8라운드 73순위,23삼성
221,52405,2003,10,22,Korea,Cho,Min-Seong,Cho Min-Seong,198,71,R,R,2022,Samsung,조민성,Infielder,5000만원,3400만원,22 삼성 2차 6라운드 53순위,22삼성
222,52415,2003,2,4,Korea,Lee,Jae-Hyeon,Lee Jae-Hyeon,181,71,R,R,2022,Samsung,이재현,Infielder,22000만원,21000만원,22 삼성 1차,22삼성
223,52424,1999,12,26,Korea,Kim,Jae-Hyeok,Kim Jae-Hyeok,187,72,R,R,2022,Samsung,김재혁,Outfielder,11000만원,3500만원,22 삼성 2차 2라운드 13순위,22삼성
224,52430,2003,8,24,Korea,Kim,Yeong-Ung,Kim Yeong-Ung,179,72,L,R,2022,Samsung,김영웅,Infielder,17000만원,15000만원,22 삼성 2차 1라운드 3순위,22삼성
225,52457,1989,10,8,Venezuela,Suarez,Albert,Suarez Albert,265,75,R,R,2022,Samsung,수아레즈,Pitcher,100000달러,900000달러,22 삼성 자유선발,22삼성
226,52460,2003,9,1,Korea,Kim,Seo-Jun,Kim Seo-Jun,172,72,R,R,2022,Samsung,김서준,Pitcher,6000만원,3400만원,22 삼성 2차 5라운드 43순위,22삼성
227,52504,2000,9,15,Korea,Kim,Dong-Hyeok,Kim Dong-Hyeok,170,70,L,L,2023,Lotte,김동혁,Outfielder,,3300만원,22 롯데 2차 7라운드 64순위,23롯데
228,52514,2003,6,14,Korea,Kim,Se-Min,Kim Se-Min,172,72,R,R,2022,Lotte,김세민,Infielder,8000만원,3100만원,22 롯데 2차 3라운드 28순위,22롯데
229,52516,2003,11,21,Korea,Cho,Se-Jin,Cho Se-Jin,190,71,R,R,2022,Lotte,조세진,Outfielder,13000만원,4000만원,22 롯데 2차 1라운드 4순위,22롯데
230,52526,1995,12,12,USA,Peters,DJ,Peters DJ,240,80,R,R,2022,Lotte,피터스,Outfielder,,600000달러,22 롯데 자유선발,22롯데
231,52528,1995,10,1,USA,Barnes,Charlie,Barnes Charlie,201,74,L,L,2022,Lotte,반즈,Pitcher,150000달러,950000달러,22 롯데 자유선발,22롯데
232,52530,2003,12,10,Korea,Lee,Min-Seok,Lee Min-Seok,209,74,R,R,2022,Lotte,이민석,Pitcher,20000만원,4000만원,22 롯데 1차,22롯데
233,52547,1993,11,12,USA,Rex,Zach,Rex Zach,190,74,L,R,2022,Lotte,렉스,Outfielder,,1000000달러,22 롯데 자유선발,22롯데
234,52557,1992,5,11,USA,Sparkman,Glenn,Sparkman Glenn,209,74,R,R,2022,Lotte,스파크맨,Pitcher,,500000달러,22 롯데 자유선발,22롯데
235,52558,2003,9,5,Korea,Jin,Seung-Hyeon,Jin Seung-Hyeon,238,72,L,R,2022,Lotte,진승현,Pitcher,12000만원,4000만원,22 롯데 2차 2라운드 14순위,22롯데
236,52568,2003,9,15,Korea,Han,Tae-Yang,Han Tae-Yang,168,71,R,R,2022,Lotte,한태양,Infielder,5000만원,3800만원,22 롯데 2차 6라운드 54순위,22롯데
237,52591,2003,9,18,Korea,Yoon,Dong-Hui,Yoon Dong-Hui,187,74,R,R,2022,Lotte,윤동희,Outfielder,8000만원,20000만원,22 롯데 2차 3라운드 24순위,22롯데
238,52605,2003,10,2,Korea,Kim,Do-Yeong,Kim Do-Yeong,187,72,R,R,2022,KIA,김도영,Infielder,40000만원,50000만원,22 KIA 1차,22KIA
239,52606,1994,4,28,USA,Pannone,Thomas,Pannone Thomas,203,73,L,L,2022,KIA,파노니,Pitcher,,350000달러,22 KIA 자유선발,22KIA
240,52630,1992,9,6,Dominica Republic,Brito,Socrates,Brito Socrates,205,74,L,L,2022,KIA,소크라테스,Outfielder,100000달러,500000달러,22 KIA 자유선발,22KIA
241,52637,1989,12,26,USA,Nolin,Sean,Nolin Sean,249,76,L,L,2022,KIA,놀린,Pitcher,200000달러,350000달러,22 KIA 자유선발,22KIA
242,52639,2003,9,10,Korea,Choi,Ji-Min,Choi Ji-Min,220,73,L,L,2022,KIA,최지민,Pitcher,15000만원,12000만원,22 KIA 2차 1라운드 5순위,22KIA
243,52641,2002,7,30,Korea,Hwang,Dong-Ha,Hwang Dong-Ha,212,72,R,R,2023,KIA,황동하,Pitcher,4000만원,10000만원,22 KIA 2차 7라운드 65순위,23KIA
244,52645,1996,1,6,USA,Torres,Roni,Torres Roni,176,72,R,R,2022,KIA,로니,Pitcher,100000달러,300000달러,22 KIA 자유선발,22KIA
245,52667,2003,5,7,Korea,Yoon,Do-Hyeon,Yoon Do-Hyeon,185,71,R,R,2022,KIA,윤도현,Infielder,10000만원,3200만원,22 KIA 2차 2라운드 15순위,22KIA
246,52701,2003,12,23,Korea,Moon,Dong-Ju,Moon Dong-Ju,214,74,R,R,2022,Hanwha,문동주,Pitcher,50000만원,10000만원,22 한화 1차,22한화
247,52704,2001,9,14,Korea,Lee,Sang-Hyeok,Lee Sang-Hyeok,143,69,L,R,2023,Hanwha,이상혁,Outfielder,,3500만원,22 한화 육성선수,23한화
248,52705,2000,5,9,Korea,Yoo,Sang-Bin,Yoo Sang-Bin,179,71,L,L,2022,Hanwha,유상빈,Outfielder,,3300만원,22 한화 육성선수,22한화
249,52707,1993,11,28,Dominica Republic,Ramirez,Felix,Ramirez Felix,214,74,R,R,2022,Hanwha,라미레즈,Pitcher,100000달러,275000달러,22 한화 자유선발,22한화
250,52710,1998,12,11,Korea,Han,Gyeong-Bin,Han Gyeong-Bin,152,70,L,R,2024,Hanwha,한경빈,Infielder,,3100만원,22 한화 육성선수,24한화
251,52712,1990,12,3,USA,Tauchman,Mike,Tauchman Mike,209,74,L,L,2022,Hanwha,터크먼,Outfielder,300000달러,700000달러,22 한화 자유선발,22한화
252,52715,1999,12,27,Korea,Lee,Jae-Min,Lee Jae-Min,163,74,R,R,2022,Hanwha,이재민,Pitcher,4000만원,3100만원,22 한화 2차 8라운드 71순위,22한화
253,52720,1990,1,25,Dominica Republic,Pena,Felix,Pena Felix,218,74,R,R,2022,Hanwha,페냐,Pitcher,100000달러,650000달러,22 한화 자유선발,22한화
254,52731,2003,3,2,Korea,Park,Jun-Yeong,Park Jun-Yeong,227,75,R,R,2022,Hanwha,박준영,Pitcher,20000만원,,22 한화 2차 1라운드 1순위,22한화
255,52764,2003,7,11,Korea,Heo,In-Seo,Heo In-Seo,205,72,R,R,2022,Hanwha,허인서,Catcher,11000만원,3100만원,22 한화 2차 2라운드 11순위,22한화
256,52769,1997,12,12,Korea,Kwon,Gwang-Min,Kwon Gwang-Min,225,74,L,L,2016,Chicago Cubs,권광민,Infielder,,3800만원,22 한화 2차 5라운드 41순위,16시카고컵스
257,52804,1999,1,20,Korea,Seok,Jeong-U,Seok Jeong-U,181,71,R,R,2022,SSG,석정우,Infielder,,3100만원,22 SSG 육성선수,22SSG
258,52806,1989,3,17,Dominica Republic,Lagares,Juan,Lagares Juan,218,74,R,R,2022,SSG,라가레스,Outfielder,,400000달러,22 SSG 자유선발,22SSG
259,52808,1992,11,20,USA,Morimando,Shawn ,Morimando Shawn ,205,72,L,L,2022,SSG,모리만도,Pitcher,,180000달러,22 SSG 자유선발,22SSG
260,52809,2002,4,16,Korea,Jeon,Yeong-Jun,Jeon Yeong-Jun,220,75,R,R,2022,SSG,전영준,Pitcher,3000만원,3200만원,22 SSG 2차 9라운드 82순위,22SSG
261,52827,1993,2,17,USA,Cron,Kevin,Cron Kevin,254,77,R,R,2022,SSG,크론,Infielder,150000달러,600000달러,22 SSG 자유선발,22SSG
262,52833,1987,1,12,Dominica Republic,Nova,Ivan,Nova Ivan,225,76,R,R,2022,SSG,노바,Pitcher,150000달러,750000달러,22 SSG 자유선발,22SSG
263,52867,2003,10,10,Korea,Yoon,Tae-Hyeon,Yoon Tae-Hyeon,205,74,R,R,2022,SSG,윤태현,Pitcher,25000만원,,22 SSG 1차,22SSG
264,52868,2003,5,14,Korea,Lee,Gi-Sun,Lee Gi-Sun,172,69,L,L,2022,SSG,이기순,Pitcher,6000만원,3100만원,22 SSG 2차 5라운드 42순위,22SSG
265,52873,2002,7,19,Korea,Shin,Heon-Min,Shin Heon-Min,194,74,R,R,2022,SSG,신헌민,Pitcher,18000만원,3300만원,22 SSG 2차 1라운드 2순위,22SSG
266,52902,2003,10,11,Korea,Lim,Ji-Min,Lim Ji-Min,181,73,R,R,2022,NC,임지민,Pitcher,6000만원,3000만원,22 NC 2차 5라운드 50순위,22NC
267,52903,1998,12,21,Korea,Cho,Min-Seok,Cho Min-Seok,183,71,L,R,2022,NC,조민석,Pitcher,3000만원,3500만원,22 NC 2차 9라운드 90순위,22NC
268,52904,1990,6,27,USA,Martini,Nick,Martini Nick,205,72,L,L,2022,NC,마티니,Outfielder,110000달러,440000달러,22 NC 자유선발,22NC
269,52950,1990,7,4,USA,Dermody,Matt,Dermody Matt,190,77,R,L,2022,NC,더모디,Pitcher,40000달러,180000달러,22 NC 자유선발,22NC
270,52992,2003,6,30,Korea,Lee,Jun-Hyeok,Lee Jun-Hyeok,192,72,R,R,2025,NC,이준혁,Pitcher,12000만원,3000만원,22 NC 2차 1라운드 10순위,25NC
271,52994,1999,5,24,Korea,Park,Dong-Su,Park Dong-Su,187,70,R,R,2022,NC,박동수,Pitcher,10000만원,3400만원,22 NC 2차 2라운드 20순위,22NC
272,52995,2003,5,17,Korea,Kim,Nok-Won,Kim Nok-Won,194,72,R,R,2022,NC,김녹원,Pitcher,8000만원,3000만원,22 NC 2차 3라운드 30순위,22NC
273,53006,2004,7,12,Korea,Kang,Geon,Kang Geon,187,72,R,R,2023,KT,강건,Pitcher,3000만원,3500만원,23 KT 11라운드 110순위,23KT
274,53029,2004,4,21,Korea,Kim,Jeong-Un,Kim Jeong-Un,194,73,R,R,2023,KT,김정운,Pitcher,22000만원,3100만원,23 KT 1라운드 10순위,23KT
275,53036,2000,11,8,Korea,Ryu,Hyeon-In,Ryu Hyeon-In,176,69,L,R,2023,KT,류현인,Infielder,5000만원,3100만원,23 KT 7라운드 70순위,23KT
276,53040,1994,5,5,USA,Sulser,Beau,Sulser Beau,194,74,R,R,2023,KT,슐서,Pitcher,60000달러,650000달러,23 KT 자유선발,23KT
277,53057,2004,6,21,Korea,Son,Min-Seok,Son Min-Seok,154,70,L,R,2023,KT,손민석,Infielder,9000만원,3000만원,23 KT 3라운드 30순위,23KT
278,53058,2004,1,26,Korea,Jung,Jun-Yeong,Jung Jun-Yeong,161,68,L,L,2023,KT,정준영,Outfielder,12000만원,4200만원,23 KT 2라운드 20순위,23KT
279,53105,2000,2,3,Korea,Song,Dae-Hyeon,Song Dae-Hyeon,181,71,R,R,2023,LG,송대현,Infielder,4000만원,,23 LG 8라운드 77순위,23LG
280,53123,1993,10,14,USA,Dean,Austin,Dean Austin,214,72,R,R,2023,LG,오스틴,Infielder,100000달러,1200000달러,23 LG 자유선발,23LG
281,53139,2004,3,27,Korea,Park,Myeong-Geun,Park Myeong-Geun,165,69,R,R,2023,LG,박명근,Pitcher,11000만원,6000만원,23 LG 3라운드 27순위,23LG
282,53144,2004,5,21,Korea,Kim,Beom-Seok,Kim Beom-Seok,243,70,R,R,2023,LG,김범석,Infielder,25000만원,4700만원,23 LG 1라운드 7순위,23LG
283,53164,2004,7,9,Korea,Kim,Dong-Gyu,Kim Dong-Gyu,220,76,R,R,2023,LG,김동규,Pitcher,13000만원,3100만원,23 LG 2라운드 17순위,23LG
284,53204,2002,10,21,Korea,Park,Min-Jun,Park Min-Jun,209,72,R,R,2024,Doosan,박민준,Catcher,4000만원,3100만원,23 두산 8라운드 79순위,24두산
285,53211,1993,2,24,USA,Rojas,Mel,Rojas Mel,198,72,L,R,2023,Doosan,로하스,Outfielder,50000달러,850000달러,23 두산 자유선발,23두산
286,53233,1996,6,4,USA,Dylan,File,Dylan File,203,73,R,R,2023,Doosan,딜런,Pitcher,100000달러,450000달러,23 두산 자유선발,23두산
287,53259,2004,6,3,Korea,Choi,Jun-Ho,Choi Jun-Ho,198,74,R,R,2023,Doosan,최준호,Pitcher,20000만원,5800만원,23 두산 1라운드 9순위,23두산
288,53262,2002,1,1,Korea,Kim,Yu-Seong,Kim Yu-Seong,216,75,R,R,2023,Doosan,김유성,Pitcher,15000만원,3300만원,23 두산 2라운드 19순위,23두산
289,53296,2000,11,14,Korea,Yoon,Jun-Ho,Yoon Jun-Ho,205,70,R,R,2023,Doosan,윤준호,Catcher,7000만원,3000만원,23 두산 5라운드 49순위,23두산
290,53298,2000,1,4,Korea,Baek,Seung-U,Baek Seung-U,209,72,L,L,2023,Doosan,백승우,Pitcher,5000만원,3100만원,23 두산 7라운드 69순위,23두산
291,53300,2004,7,21,Korea,Oh,Sang-Won,Oh Sang-Won,181,72,R,R,2023,Kiwoom,오상원,Pitcher,11000만원,3200만원,23 키움 2라운드 16순위,23키움
292,53301,2004,2,8,Korea,Park,Yun-Seong,Park Yun-Seong,212,72,R,R,2024,Kiwoom,박윤성,Pitcher,9000만원,3500만원,23 키움 3라운드 26순위,24키움
293,53302,2004,7,2,Korea,Lee,Seung-Won,Lee Seung-Won,165,73,R,R,2023,Kiwoom,이승원,Infielder,7000만원,3200만원,23 키움 4라운드 36순위,23키움
294,53303,2000,6,30,Korea,Song,Jae-Seon,Song Jae-Seon,161,69,R,R,2023,Kiwoom,송재선,Outfielder,7000만원,3100만원,23 키움 5라운드 46순위,23키움
295,53305,2004,4,21,Korea,Park,Seong-Bin,Park Seong-Bin,207,70,R,R,2024,Kiwoom,박성빈,Catcher,5000만원,3000만원,23 키움 7라운드 66순위,24키움
296,53309,2000,8,17,Korea,Seo,Yu-Sin,Seo Yu-Sin,168,69,R,R,2025,Kiwoom,서유신,Infielder,,3000만원,23 키움 11라운드 106순위,25키움
297,53312,2004,11,7,Korea,Kim,Geon-Hui,Kim Geon-Hui,212,73,R,R,2023,Kiwoom,김건희,Catcher,22000만원,5200만원,23 키움 1라운드 6순위,23키움
298,53322,1994,11,18,USA,McKinney,Billy,McKinney Billy,183,71,L,L,2023,Kiwoom,맥키니,Pitcher,,100000달러,23 키움 자유선발,23키움
299,53327,1995,5,19,USA,Dawson,Ronnie,Dawson Ronnie,220,72,L,R,2023,Kiwoom,도슨,Outfielder,,550000달러,23 키움 자유선발,23키움
300,53344,2004,7,15,Korea,Kim,Dong-Heon,Kim Dong-Heon,201,72,R,R,2023,Kiwoom,김동헌,Catcher,15000만원,3800만원,23 키움 2라운드 12순위,23키움
301,53375,1996,1,30,Panama,Jurado,Ariel,Jurado Ariel,240,74,R,R,2023,Kiwoom,후라도,Pitcher,,700000달러,23 키움 자유선발,23키움
302,53400,2004,7,26,Korea,Kim,Jae-Sang,Kim Jae-Sang,187,70,L,R,2023,Samsung,김재상,Infielder,10000만원,4000만원,23 삼성 3라운드 28순위,23삼성
