ID,npbjpID,playerID,birthYear,birthMonth,birthDay,birthPlace,nameLast,nameFirst,height,weight,bats,throws,Position
4792,,104792,1971,12,9,United States,Tweedlie,Brad,74,209,,,Pitcher
4793,,104793,1971,12,14,United States,Ludwick,Eric,77,209,,,Pitcher
4794,,104794,1972,1,19,United States,Urso,Sal,71,194,,,Pitcher
4795,,104795,1972,3,12,United States,Arias,George,71,190,,,First baseman
4796,,104796,1972,3,25,United States,Battle,Howard,72,209,,,Third baseman
4797,,104797,1972,3,28,South Korea,Jung,Min-Cheul,74,179,,,Pitcher
4798,,104798,1972,8,17,Mexico,Ramirez,Roberto,72,194,,,Pitcher
4799,,104799,1972,8,25,United States,Abad,Andy,73,183,,,First baseman
4800,,104800,1972,9,17,United States,Raggio,Brady,76,209,,,Pitcher
4801,,104801,1973,1,5,Dominican Republic,Tatis,Ramon,74,185,,,Pitcher
4802,,104802,1973,1,15,United States,Cumberland,Chris,73,190,,,Pitcher
4803,,104803,1973,2,4,Japan,Miyauchi,Hiroshi,71,183,,,Pinch Hitter
4804,,104804,1973,4,24,United States,Mirabal,Carlos,72,170,,,Pitcher
4805,,104805,1973,6,2,Japan,Iwashita,Shuichi,70,192,,,Pitcher
4806,,104806,1973,8,10,Japan,Takano,Fumitoshi,69,185,,,Left fielder
4807,,104807,1973,9,8,United States,Wolcott,Bob,72,190,,,Pitcher
4808,,104808,1974,5,11,Japan,Yamaguchi,Kazuo,73,207,,,Pitcher
4809,,104809,1974,5,14,Japan,Uchizono,Naoki,72,192,,,Pitcher
4810,,104810,1974,7,15,Japan,Tobe,Hiroshi,71,181,,,Pitcher
4811,,104811,1974,8,27,Japan,Goto,Mitsutaka,72,170,,,Pitcher
4812,,104812,1974,9,23,United States,Knott,Eric,72,187,,,Pitcher
4813,,104813,1974,11,16,Japan,Matsuda,Masashi,72,161,,,Right fielder
4814,,104814,1974,12,10,Japan,Takano,Shinobu,72,205,,,Pinch Hitter
4815,,104815,1974,12,25,Japan,Kaizuka,Masahide,70,183,,,Designated hitter
4816,,104816,1975,4,2,Japan,Takahashi,Hisanori,70,176,,,Pitcher
4817,,104817,1975,4,24,Japan,Miyazaki,Kazuaki,66,157,,,Pinch Hitter
4818,,104818,1975,4,29,Venezuela,Betancourt,Rafael,74,216,,,Pitcher
4819,,104819,1975,7,7,Japan,Takahashi,Mitsunobu,70,194,,,Pinch Hitter
4820,,104820,1975,11,24,Japan,Shimizu,Naoyuki,71,187,,,Pitcher
4821,,104821,1976,3,29,Taiwan,Tsao,Chunyang,73,198,,,Pitcher
4822,,104822,1976,5,12,Japan,Fukui,Keiji,75,192,,,Third baseman
4823,,104823,1976,5,20,Japan,Satozaki,Tomoya,69,207,,,Catcher
4824,,104824,1976,7,23,Japan,Matsu,Nobuyasu,70,159,,,Pitcher
4825,,104825,1976,9,17,Japan,Nakanowatari,Susumu,76,203,,,Pitcher
4826,,104826,1976,12,1,Taiwan,Hsu,Mingchieh,72,198,,,Pitcher
4827,,104827,1977,2,15,United States,Randel,Matt,72,181,,,Pitcher
4828,,104828,1977,4,14,Japan,Kamisaka,Taichiro,69,165,,,Second baseman
4829,,104829,1977,4,28,Japan,Yoshikawa,Katsunari,72,183,,,Pitcher
4830,,104830,1977,5,1,Japan,Matsumoto,Tomofumi,72,176,,,Third baseman
4831,,104831,1977,5,6,Japan,Aoki,Hayato,68,165,,,Pitcher
4832,,104832,1977,5,9,Japan,Matoba,Naoki,70,192,,,Catcher
4833,,104833,1977,5,12,Japan,Fujii,Shugo,69,190,,,Pitcher
4834,,104834,1977,5,17,Japan,Nara,Masashi,72,185,,,Pitcher
4835,,104835,1977,5,19,Japan,Yamashita,Katsumi,73,192,,,Third baseman
4836,,104836,1977,5,30,Japan,Tsuruoka,Kazunari,72,187,,,Catcher
4837,,104837,1977,6,17,Japan,Matoba,Kanichi,71,168,,,Shortstop
4838,,104838,1977,7,19,Japan,Kizuka,Atsushi,72,190,,,Pitcher
4839,,104839,1977,8,5,Japan,Honma,Tadashi,74,198,,,Pitcher
4840,,104840,1977,8,21,Japan,Tanaka,Soji,70,168,,,Pitcher
4841,,104841,1977,8,30,Japan,Matsumoto,Akira,71,176,,,Pitcher
4842,,104842,1977,9,28,Japan,Katsuragi,Ikuro,71,192,,,Right fielder
4843,,104843,1977,10,4,Japan,Maeda,Tadatoki,69,176,,,Shortstop
4844,,104844,1977,10,5,Japan,Kimura,Kazuyoshi,68,165,,,Catcher
4845,,104845,1977,10,25,Japan,Hanada,Masato,71,176,,,Pitcher
4846,,104846,1977,11,19,Japan,Yoshino,Makoto,72,190,,,Pitcher
4847,,104847,1977,12,24,Japan,Yoshida,Kota,70,161,,,Pitcher
4848,,104848,1978,1,6,Japan,Yamakita,Shigetoshi,75,179,,,Pitcher
4849,,104849,1978,2,1,Japan,Hirashita,Koji,70,179,,,Left fielder
4850,,104850,1978,2,25,Japan,Iyoda,Kazunori,72,183,,,Center fielder
4851,,104851,1978,4,7,Japan,Miyakoshi,Akira,72,179,,,Pitcher
4852,,104852,1978,8,7,Japan,Takahashi,Shinji,72,198,,,Catcher
4853,,104853,1978,8,26,Japan,Sekimoto,Kentaro,73,201,,,Second baseman
4854,,104854,1978,10,4,Japan,Yoshizaki,Masaru,70,179,,,Pitcher
4855,,104855,1978,10,23,Japan,Satake,Kenta,70,183,,,Pitcher
4856,,104856,1979,9,1,Japan,Mikami,Shinji,71,150,,,Pitcher
4857,,104857,1979,10,8,Japan,Moritani,Akihito,68,172,,,Center fielder
4858,,104858,1980,4,24,Japan,Matsumoto,Takuya,74,187,,,Pitcher
4859,,104859,1980,6,19,Japan,Sakai,Daisuke,70,165,,,Pitcher
4860,,104860,1980,7,21,Japan,Fujikawa,Kyuji,73,198,,,Pitcher
4861,,104861,1981,1,18,Japan,Sanematsu,Kazunari,70,196,,,Catcher
4862,,104862,1981,1,31,Japan,Morimoto,Hichori,73,179,,,Center fielder
4863,,104863,1981,2,18,Japan,Yaguchi,Tetsuo,70,165,,,Pitcher
4864,,104864,1981,3,23,Japan,Kato,Ken,73,205,,,Catcher
4865,,104865,1981,5,20,Japan,Tanaka,Kensuke,69,176,,,Second baseman
4866,,104866,1981,6,8,Japan,Jobe,Tsuyoshi,74,209,,,Pitcher
4867,,104867,1981,6,11,Japan,Asakura,Kenta,73,207,,,Pitcher
4868,,104868,1981,8,3,Japan,Okamoto,Koji,74,194,,,Pitcher
4869,,104869,1981,8,19,Japan,Fukuzawa,Takahiro,71,150,,,Pitcher
4870,,104870,1981,9,15,Japan,Sasaki,Kiyoshi,72,176,,,Pitcher
4871,,104871,1981,9,22,Japan,Tomabechi,Tetsuto,73,176,,,Pitcher
4872,,104872,1981,10,28,Japan,Tanaka,Kazunori,65,159,,,Center fielder
4873,,104873,1981,11,3,Japan,Shoda,Itsuki,74,194,,,Pitcher
4874,,104874,1981,11,16,Japan,Takayama,Hisashi,70,187,,,Right fielder
4875,,104875,1982,1,6,Japan,Kawauchi,Takaya,74,207,,,Pitcher
4876,,104876,1965,3,12,United States,Gilbert,Shawn,69,170,,,Shortstop
4877,,104877,1966,10,20,United States,Hurst,Jonathan,75,174,,,Pitcher
4878,,104878,1967,11,23,United States,Flynt,Bill,77,216,,,Pitcher
4879,,104879,1968,5,3,Puerto Rico,Cruz,Ivan,75,209,,,First baseman
4880,,104880,1968,7,14,United States,May,Derrick,76,209,,,Right fielder
4881,,104881,1968,11,16,United States,Haney,Chris,75,185,,,Pitcher
4882,,104882,1969,3,25,United States,Sanders,Scott,76,209,,,Pitcher
4883,,104883,1969,8,2,South Korea,Koo,Dae-Sung,73,185,,,Pitcher
4884,,104884,1969,8,20,United States,Holzemer,Mark,72,165,,,Pitcher
4885,,104885,1969,9,11,United States,Perez,Eduardo,76,216,,,Third baseman
4886,,104886,1969,10,2,United States,Newman,Alan,78,240,,,Pitcher
4887,,104887,1969,12,10,United States,Zuber,Jon,73,190,,,First baseman
4888,,104888,1970,3,1,South Korea,Chung,Min-Tae,72,198,,,Pitcher
4889,,104889,1970,4,11,United States,Bergman,Sean,76,205,,,Pitcher
4890,,104890,1970,4,11,United States,Vitiello,Joe,74,216,,,Designated hitter
4891,,104891,1970,9,18,United States,Timmons,Ozzie,74,205,,,Left fielder
4892,,104892,1970,10,7,United States,Unroe,Tim,75,201,,,Third baseman
4893,,104893,1970,10,8,United States,Doster,David,70,185,,,Second baseman
4894,,104894,1970,10,14,United States,Mitchell,Tony,76,225,,,Designated hitter
4895,,104895,1971,7,10,Japan,Takeshita,Shintaro,73,172,,,Pitcher
4896,,104896,1971,7,27,United States,Bowers,Shane,76,216,,,Pitcher
4897,,104897,1971,12,24,Venezuela,Cabrera,Alex,73,220,,,First baseman
4898,,104898,1972,5,19,United States,McClain,Scott,76,220,,,Third baseman
4899,,104899,1972,6,22,Mexico,Del Toro,Miguel,73,161,,,Pitcher
4900,,104900,1972,7,27,Japan,Okihara,Yoshinori,70,176,,,Shortstop
4901,,104901,1972,8,1,Dominican Republic,Garcia,Freddy,74,190,,,Designated hitter
4902,,104902,1973,6,24,United States,Hodges,Kevin,76,201,,,Pitcher
4903,,104903,1973,6,29,Puerto Rico,Valdes,Pedro,73,205,,,Left fielder
4904,,104904,1973,9,15,Japan,Mitsui,Koji,72,190,,,Pitcher
4905,,104905,1973,10,15,United States,Young,Tim,69,170,,,Pitcher
4906,,104906,1974,3,2,United States,Sanders,Anthony,74,201,,,Right fielder
4907,,104907,1974,6,18,Japan,Shoji,Daisuke,70,183,,,Right fielder
4908,,104908,1974,7,9,United States,Evans,Tom,73,201,,,Third baseman
4909,,104909,1974,7,27,United States,Sikorski,Brian,73,214,,,Pitcher
4910,,104910,1974,8,24,United States,Kubenka,Jeff,74,192,,,Pitcher
4911,,104911,1974,10,3,Venezuela,Ramirez,Alex,71,220,,,Left fielder
4912,,104912,1974,10,21,Japan,Okamoto,Shinya,72,209,,,Pitcher
4913,,104913,1975,2,26,Japan,Tahara,Koji,70,187,,,Catcher
4914,,104914,1975,4,3,Japan,Hirota,Shoji,72,183,,,Pitcher
4915,,104915,1975,4,30,Japan,Takamizawa,Koji,71,170,,,Left fielder
4916,,104916,1975,8,22,Japan,Nakamura,Hayato,72,198,,,Pitcher
4917,,104917,1975,8,23,Japan,Date,Masashi,71,170,,,Pitcher
4918,,104918,1975,10,17,Dominican Republic,Almonte,Hector,74,190,,,Pitcher
4919,,104919,1975,12,4,United States,Yarnall,Ed,75,234,,,Pitcher
4920,,104920,1976,4,10,Japan,Akahoshi,Norihiro,67,146,,,Center fielder
4921,,104921,1976,5,9,Japan,Kuramoto,Hidenori,72,163,,,Center fielder
4922,,104922,1976,6,18,United States,Powell,Jeremy,77,229,,,Pitcher
4923,,104923,1976,6,28,Japan,Endo,Ryohei,68,154,,,Pitcher
4924,,104924,1976,8,11,Japan,Kato,Tatsuhito,72,183,,,Pitcher
4925,,104925,1976,8,12,Japan,Imoto,Naoki,68,165,,,Pitcher
4926,,104926,1976,8,27,Japan,Watanabe,Shunsuke,70,154,,,Pitcher
4927,,104927,1976,8,27,Japan,Iba,Tomokazu,73,216,,,Pitcher
4928,,104928,1976,9,10,Japan,Nobuhara,Takuto,70,176,,,Designated hitter
4929,,104929,1976,9,13,Japan,Okubo,Masanobu,74,183,,,Pitcher
4930,,104930,1976,12,4,Japan,Aikyo,Hisashi,69,165,,,Pitcher
4931,,104931,1977,10,4,Japan,Fujimoto,Atsushi,69,159,,,Shortstop
4932,,104932,1977,12,21,United States,Carlyle,Buddy,74,205,,,Pitcher
4933,,104933,1978,1,9,Japan,Kitagawa,Tomonori,71,168,,,Pitcher
4934,,104934,1978,4,10,Japan,Nakahama,Hiroyuki,71,181,,,Pinch Hitter
4935,,104935,1978,5,12,Japan,Abe,Masahiro,71,183,,,Shortstop
4936,,104936,1978,5,21,Japan,Yoshimi,Yuji,74,203,,,Pitcher
4937,,104937,1978,5,21,Japan,Miura,Taka,71,176,,,Pitcher
4938,,104938,1978,5,28,Japan,Yamamoto,Shogo,70,170,,,Pitcher
4939,,104939,1978,6,13,Japan,Sato,Tomoaki,70,187,,,Center fielder
4940,,104940,1978,7,2,Japan,Kato,Kosuke,72,187,,,Pitcher
4941,,104941,1978,8,1,Japan,Arakane,Hisao,70,170,,,Right fielder
4942,,104942,1978,8,13,Japan,Inamine,Shigeo,68,161,,,Pitcher
4943,,104943,1978,9,19,Japan,Yamada,Akichika,72,187,,,Pitcher
4944,,104944,1978,11,30,Japan,Kamada,Yuya,72,187,,,Pitcher
4945,,104945,1978,12,25,Japan,Ueno,Yuhei,72,172,,,Pitcher
4946,,104946,1979,1,4,Japan,Okagami,Kazunori,70,176,,,Pinch Hitter
4947,,104947,1979,1,8,Japan,Hiramoto,Manabu,72,194,,,Pitcher
4948,,104948,1979,1,9,Japan,Kamishima,Takashi,71,163,,,Pitcher
4949,,104949,1979,1,12,Japan,Kanazawa,Takehito,74,198,,,Pitcher
4950,,104950,1979,3,20,Japan,Abe,Shinnosuke,71,214,,,Catcher
4951,,104951,1979,3,29,Japan,Hirose,Jun,71,187,,,Right fielder
4952,,104952,1979,4,3,Japan,Watanabe,Masato,72,187,,,Shortstop
4953,,104953,1979,5,19,Japan,Oda,Tomoyuki,70,168,,,First baseman
4954,,104954,1979,5,22,Japan,Mori,Shogo,70,198,,,Left fielder
4955,,104955,1979,6,24,Japan,Shimizu,Kiyohito,71,194,,,Catcher
4956,,104956,1979,7,3,Japan,Onuma,Koji,70,179,,,Pitcher
4957,,104957,1979,7,13,Japan,Iiyama,Yuji,70,172,,,Shortstop
4958,,104958,1979,7,15,Japan,Hoashi,Kazuyuki,71,181,,,Pitcher
4959,,104959,1979,11,1,Japan,Fujita,Taiyo,74,198,,,Pitcher
4960,,104960,1979,11,28,Japan,Hayashi,Masaki,72,187,,,Pitcher
4961,,104961,1980,2,5,Japan,Nagasaki,Shinichi,69,165,,,Pitcher
4962,,104962,1980,5,8,Japan,Yoshimoto,Ryo,71,190,,,Third baseman
4963,,104963,1980,5,15,Japan,Koike,Masaaki,72,194,,,Left fielder
4964,,104964,1980,8,1,Japan,Ogura,Shinsuke,72,187,,,Pitcher
4965,,104965,1980,8,12,Japan,Yano,Shuhei,73,176,,,Pitcher
4966,,104966,1980,10,8,Japan,Yasuhara,Masatoshi,73,205,,,Pitcher
4967,,104967,1980,11,4,Japan,Mizuta,Keisuke,69,163,,,Second baseman
4968,,104968,1981,3,4,Japan,Sakai,Junya,73,187,,,Pitcher
4969,,104969,1981,4,12,Japan,Iwakuma,Hisashi,75,209,,,Pitcher
4970,,104970,1981,4,16,Japan,Shichino,Tomohide,71,198,,,Pinch Hitter
4971,,104971,1981,6,3,Japan,Kawasaki,Munenori,71,165,,,Shortstop
4972,,104972,1981,10,2,Japan,Miyamoto,Daisuke,72,198,,,Pitcher
4973,,104973,1982,1,21,Japan,Yoneno,Tomohito,72,183,,,Catcher
4974,,104974,1982,3,30,Japan,Takagi,Yasunari,72,185,,,Pitcher
4975,,104975,1982,6,1,Japan,Azuma,Kazumasa,73,183,,,Pitcher
4976,,104976,1982,8,4,Japan,Uchikawa,Seiichi,72,203,,,Left fielder
4977,,104977,1982,9,6,Japan,Goto,Shinya,71,170,,,Pitcher
4978,,104978,1982,9,12,Japan,Nakazato,Atsushi,73,187,,,Pitcher
4979,,104979,1966,4,14,Puerto Rico,Rodriguez,Boi,73,205,,,Right fielder
4980,,104980,1967,10,23,Cuba,Linares,Omar,73,225,,,First baseman
4981,,104981,1968,11,28,United States,Sheldon,Scott,75,185,,,Third baseman
4982,,104982,1968,12,25,United States,Bullett,Scott,74,201,,,Left fielder
4983,,104983,1969,7,8,United States,Young,Ernie,73,190,,,Center fielder
4984,,104984,1969,10,12,United States,White,Derrick,73,220,,,Left fielder
4985,,104985,1969,11,13,Mexico,Beltran,Rigo,71,185,,,Pitcher
4986,,104986,1970,12,18,United States,Gulan,Mike,73,192,,,Third baseman
4987,,104987,1971,3,19,United States,Cromer,D.T.,74,190,,,Left fielder
4988,,104988,1971,9,18,United States,Holt,Chris,76,205,,,Pitcher
4989,,104989,1971,12,20,United States,Valdes,Marc,72,170,,,Pitcher
4990,,104990,1972,1,29,United States,Burkhart,Morgan,71,225,,,First baseman
4991,,104991,1972,3,10,United States,Stanifer,Rob,75,205,,,Pitcher
4992,,104992,1972,8,5,United States,Wasdin,John,74,190,,,Pitcher
4993,,104993,1972,10,2,United States,Moore,Trey,73,201,,,Pitcher
4994,,104994,1972,12,18,United States,Seelbach,Chris,76,181,,,Pitcher
4995,,104995,1973,3,5,Puerto Rico,Crespo,Felipe,71,194,,,Third baseman
4996,,104996,1973,3,14,United States,Flury,Pat,73,220,,,Pitcher
4997,,104997,1974,4,13,Japan,Makita,Shogo,71,168,,,Third baseman
4998,,104998,1974,9,30,Japan,Tazaki,Masahiro,73,179,,,Pitcher
4999,,104999,1974,12,9,Japan,Fukatani,Ryoji,70,183,,,Catcher
5000,,105000,1975,1,19,Panama,Seguignol,Fernando,76,203,,,Designated hitter
5001,,105001,1975,4,5,Dominican Republic,Guzman,Domingo,72,209,,,Pitcher
5002,,105002,1975,6,3,Japan,Tanaka,Takashi,72,185,,,Pitcher
5003,,105003,1975,6,3,Japan,Hayakawa,Daisuke,70,176,,,Center fielder
5004,,105004,1975,9,9,Japan,Hagiwara,Takahiko,72,172,,,Pitcher
5005,,105005,1975,10,3,Canada,Johnson,Mike,74,174,,,Pitcher
5006,,105006,1975,11,10,United States,Turman,Jason,82,209,,,Pitcher
5007,,105007,1976,6,8,Japan,Tsuji,Ryutaro,71,176,,,Right fielder
5008,,105008,1976,8,15,Japan,Iijima,Kazuhiko,72,185,,,Pitcher
5009,,105009,1976,11,5,Japan,Motoyanagi,Kazuya,68,143,,,Pitcher
5010,,105010,1977,4,27,Japan,Takahashi,Kazuyuki,72,172,,,Center fielder
5011,,105011,1977,4,30,Japan,Ejiri,Shintaro,74,174,,,Pitcher
5012,,105012,1977,5,29,Japan,Sogawa,Takatomi,73,190,,,Pinch Hitter
5013,,105013,1977,6,5,Japan,Sugiyama,Shunsuke,72,181,,,Catcher
5014,,105014,1977,8,6,Japan,Yamaguchi,Kosuke,69,165,,,Pitcher
5015,,105015,1977,8,11,Japan,Sato,Hiroshi,71,181,,,Pitcher
5016,,105016,1977,10,29,Japan,Nagasaka,Kenji,72,198,,,Catcher
5017,,105017,1977,12,4,Japan,Noda,Kosuke,71,198,,,Catcher
5018,,105018,1977,12,27,Japan,Ando,Yuya,72,218,,,Pitcher
5019,,105019,1978,2,20,Japan,Kubota,Atsushi,71,172,,,Pitcher
5020,,105020,1978,2,22,Dominican Republic,Vargas,Martin,72,154,,,Pitcher
5021,,105021,1978,4,20,Japan,Kajiwara,Koji,71,183,,,Pinch Hitter
5022,,105022,1978,4,27,Japan,Suzuki,Takahiro,71,172,,,Center fielder
5023,,105023,1978,5,10,Japan,Yamai,Daisuke,70,190,,,Pitcher
5024,,105024,1978,5,16,Japan,Aiki,Takashi,73,161,,,Pitcher
5025,,105025,1978,7,27,Japan,Goto,Mitsutaka,69,165,,,Second baseman
5026,,105026,1978,10,7,Japan,Kimoto,Kuniyuki,72,187,,,Second baseman
5027,,105027,1979,3,14,Japan,Hisamoto,Yuichi,70,183,,,Pitcher
5028,,105028,1979,4,7,Japan,Hirano,Keiichi,67,148,,,Second baseman
5029,,105029,1979,4,12,Japan,Odajima,Masakuni,72,196,,,Pinch Hitter
5030,,105030,1979,4,12,Japan,Amano,Koichi,70,154,,,Pitcher
5031,,105031,1979,5,5,Japan,Nakatani,Jin,72,209,,,Catcher
5032,,105032,1979,5,24,Japan,Maruyama,Taiji,69,150,,,Shortstop
5033,,105033,1979,6,12,Japan,Tsuji,Takeshi,70,179,,,Center fielder
5034,,105034,1979,6,15,Japan,Yamada,Shinsuke,70,154,,,Center fielder
5035,,105035,1979,6,16,Japan,Ogawa,Yusuke,71,168,,,Pitcher
5036,,105036,1979,6,16,Japan,Shida,Munehiro,70,165,,,Center fielder
5037,,105037,1979,6,18,Japan,Fujiwara,Toru,71,181,,,Pinch Hitter
5038,,105038,1979,6,27,Japan,Hida,Takashi,68,154,,,Left fielder
5039,,105039,1979,7,14,Japan,Tsuji,Toshiya,70,181,,,Catcher
5040,,105040,1979,7,19,Japan,Asai,Ryo,70,179,,,Center fielder
5041,,105041,1979,7,29,Japan,Yoshikawa,Motohiro,72,185,,,Left fielder
5042,,105042,1979,9,6,Japan,Tanaka,Mitsuru,74,187,,,Pinch Hitter
5043,,105043,1979,9,7,Japan,Ishihara,Yoshiyuki,70,198,,,Catcher
5044,,105044,1979,11,4,Japan,Toriyabe,Kenichi,75,194,,,Pitcher
5045,,105045,1979,11,25,Japan,Nakamura,Koichi,72,185,,,Second baseman
5046,,105046,1979,11,29,Japan,Yamamoto,Takuji,72,168,,,Pitcher
5047,,105047,1980,1,4,Japan,Hosokawa,Toru,72,227,,,Catcher
5048,11315115,105048,1980,1,22,Japan,Ishikawa,Masanori,66,161,,,Pitcher
5049,,105049,1980,2,6,Japan,Kita,Takashi,72,172,,,Right fielder
5050,,105050,1980,3,8,Japan,Osuga,Makoto,73,190,,,Second baseman
5051,,105051,1980,3,20,Japan,Tanoue,Hidenori,70,187,,,Catcher
5052,,105052,1980,3,27,Japan,Maeda,Shingo,70,172,,,Shortstop
5053,,105053,1980,5,6,Taiwan,Chang,Chihchia,70,176,,,Pitcher
5054,,105054,1980,9,21,Japan,Tanaka,Mizuki,68,161,,,Third baseman
5055,,105055,1980,10,30,Japan,Sugiuchi,Toshiya,69,181,,,Pitcher
5056,,105056,1980,12,18,Brazil,Matsumoto,Yuichi,70,183,,,First baseman
5057,,105057,1981,3,28,Japan,Ishikawa,Masami,70,161,,,Pitcher
5058,,105058,1981,5,16,Japan,Noguchi,Yoshiyuki,73,172,,,Shortstop
5059,,105059,1981,6,8,Japan,Suenaga,Masafumi,69,172,,,Center fielder
5060,,105060,1981,6,15,Japan,Oshima,Hiroyuki,71,187,,,Right fielder
5061,,105061,1981,7,7,Japan,Heiuchi,Hisao,71,181,,,Second baseman
5062,,105062,1981,8,31,Dominican Republic,Ramirez,Ramon,71,201,,,Pitcher
5063,,105063,1981,12,22,Japan,Mukae,Yuichiro,71,179,,,Left fielder
5064,,105064,1982,1,8,Japan,Kurihara,Kenta,72,214,,,First baseman
5065,,105065,1982,5,24,Japan,Sakamoto,Yataro,72,190,,,Pitcher
5066,,105066,1982,7,31,Japan,Nakajima,Hiroyuki,71,198,,,Shortstop
5067,,105067,1983,1,12,Japan,Aono,Takeshi,70,183,,,Second baseman
5068,,105068,1983,2,2,Japan,Yokomatsu,Toshikazu,71,161,,,Pitcher
5069,,105069,1983,2,20,Japan,Uemura,Kazuhiro,70,194,,,Catcher
5070,,105070,1983,6,3,Japan,Hata,Yuji,72,187,,,Pitcher
5071,,105071,1983,7,28,Japan,Okamoto,Naoya,70,194,,,Pitcher
5072,,105072,1983,8,26,Japan,Imae,Toshiaki,71,196,,,Third baseman
5073,,105073,1983,9,24,Japan,Nonaka,Shingo,66,154,,,Shortstop
5074,,105074,1983,10,9,Japan,Terahara,Hayato,70,190,,,Pitcher
5075,,105075,1983,10,25,Japan,Chiba,Hideki,76,198,,,Pitcher
5076,,105076,1983,12,29,Japan,Kamoshida,Takashi,73,203,,,Pitcher
5077,,105077,1984,2,7,Japan,Sanada,Hiroki,71,183,,,Pitcher
5078,,105078,1967,8,8,United States,Whiteside,Matt,72,185,,,Pitcher
5079,,105079,1969,8,19,United States,Woods,Ty,73,190,,,First baseman
5080,,105080,1970,2,5,United States,Brock,Chris,72,174,,,Pitcher
5081,,105081,1971,1,24,United States,Bailey,Cory,72,194,,,Pitcher
5082,,105082,1971,3,4,Dominican Republic,Rodriguez,Nerio,73,220,,,Pitcher
5083,,105083,1971,5,25,United States,Echevarria,Angel,76,216,,,Left fielder
5084,,105084,1971,8,21,United States,Pote,Lou,75,201,,,Pitcher
5085,,105085,1971,11,19,United States,Sheets,Andy,74,181,,,First baseman
5086,,105086,1972,3,1,United States,Hurst,Jimmy,78,225,,,Right fielder
5087,,105087,1972,3,29,United States,Ochoa,Alex,72,174,,,Center fielder
5088,,105088,1972,6,6,Australia,Williams,Jeff,72,194,,,Pitcher
5089,,105089,1972,11,6,United States,Skrmetta,Matt,75,220,,,Pitcher
5090,,105090,1972,12,6,United States,Short,Rick,72,201,,,Left fielder
5091,,105091,1973,1,10,United States,Rath,Gary,74,185,,,Pitcher
5092,,105092,1973,5,26,United States,Latham,Chris,72,194,,,Center fielder
5093,,105093,1973,6,4,United States,Lundquist,David,74,201,,,Pitcher
5094,,105094,1973,6,24,Canada,Betts,Todd,72,185,,,First baseman
5095,,105095,1973,9,11,United States,Davey,Tom,79,216,,,Pitcher
5096,,105096,1973,10,5,Taiwan,Chen,Wenbin,74,220,,,Left fielder
5097,,105097,1973,11,27,United States,Beverlin,Jason,77,220,,,Pitcher
5098,,105098,1974,1,1,United States,Beirne,Kevin,76,209,,,Pitcher
5099,,105099,1974,1,20,Dominican Republic,Santana,Julio,72,174,,,Pitcher
5100,,105100,1974,1,27,United States,Nelson,Bry,70,201,,,Third baseman
5101,,105101,1974,3,22,United States,Phillips,Jason,78,225,,,Pitcher
5102,,105102,1974,5,16,United States,Riggan,Jerrod,75,196,,,Pitcher
5103,,105103,1974,10,31,United States,Cox,Steve,76,225,,,First baseman
5104,,105104,1974,11,2,Dominican Republic,Fernandez,Jose,76,220,,,First baseman
5105,,105105,1975,1,19,United States,Mallette,Brian,72,185,,,Pitcher
5106,,105106,1975,3,28,Panama,Zuleta,Julio,78,229,,,First baseman
5107,,105107,1975,5,31,Japan,Suzuki (Makoto Suzuki),Mac,75,194,,,Pitcher
5108,,105108,1975,8,3,United States,Brown,Roosevelt,71,194,,,Left fielder
5109,,105109,1975,10,1,United States,Knight,Brandon,72,174,,,Pitcher
5110,,105110,1975,12,1,Japan,Shimoyama,Shinji,69,165,,,Right fielder
5111,,105111,1976,9,6,Japan,Shioya,Daisuke,68,165,,,Pitcher
5112,,105112,1976,12,29,Japan,Fukukawa,Masakazu,70,190,,,Catcher
5113,,105113,1977,6,13,Dominican Republic,Ortiz,Jose,70,176,,,First baseman
5114,,105114,1977,7,1,Japan,Tani,Hiroya,69,165,,,Pitcher
5115,,105115,1977,8,30,Japan,Hara,Shunsuke,71,187,,,Pinch Hitter
5116,,105116,1977,9,21,Japan,Sato,Kazuhiro,70,172,,,Pitcher
5117,,105117,1978,3,24,Japan,Kato,Takeharu,74,181,,,Pitcher
5118,,105118,1978,6,29,Japan,Yoshikawa,Masahiro,68,176,,,Pitcher
5119,,105119,1978,9,19,Japan,Nakamura,Yasuhiro,69,168,,,Pitcher
5120,,105120,1978,9,27,Japan,Arime,Kanehisa,71,172,,,Pitcher
5121,,105121,1978,10,7,Japan,Santo,Hiroshi,71,168,,,Pitcher
5122,,105122,1978,10,14,Japan,Takeda,Hisashi,67,161,,,Pitcher
5123,,105123,1979,1,8,Japan,Kitagawa,Toshiyuki,69,163,,,Second baseman
5124,,105124,1979,2,27,Japan,Kanda,Yoshihide,70,159,,,Pitcher
5125,,105125,1979,6,22,Japan,Niinuma,Shinji,73,185,,,Catcher
5126,,105126,1979,9,13,Japan,Miki,Masashi,71,181,,,Third baseman
5127,,105127,1979,9,14,Japan,Maeda,Daisuke,70,176,,,Catcher
5128,,105128,1979,10,25,Japan,Kida,Go,72,183,,,Right fielder
5129,,105129,1980,4,16,Japan,Kimura,Shogo,72,172,,,Shortstop
5130,,105130,1980,4,18,Japan,Ishido,Katsutoshi,73,183,,,Pitcher
